CommitId;RefactoringType;RefactoringDetail
cb6abf6fc729f07c5d60b0756e91af444400b4b5;Rename Method;Rename Method	private createRunnerWithNotNormalizedParameters(pattern String, index int, parametersOrSingleParameter Object) : Runner renamed to private createTestWithNotNormalizedParameters(pattern String, index int, parametersOrSingleParameter Object) : TestWithParameters in class org.junit.runners.Parameterized
cb6abf6fc729f07c5d60b0756e91af444400b4b5;Extract Method;Extract Method	private createTestsForParameters(allParameters Iterable<Object>, namePattern String) : List<TestWithParameters> extracted from private createRunnersForParameters(allParameters Iterable<Object>, namePattern String) : List<Runner> in class org.junit.runners.Parameterized
cb6abf6fc729f07c5d60b0756e91af444400b4b5;Extract Method;Extract Method	private assertTestCreatesSingleFailureWithMessage(test Class<?>, message String) : void extracted from public meaningfulFailureWhenParametersNotPublic() : void in class org.junit.tests.running.classes.ParameterizedTestTest
dca4a949f93bb85cc8ee0eb8789979a18aa3ffc7;Move Method;Move Method	private getAnnotatedFieldsByParameter() : List<FrameworkField> from class org.junit.runners.Parameterized to private getAnnotatedFieldsByParameter() : List<FrameworkField> from class org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters
dca4a949f93bb85cc8ee0eb8789979a18aa3ffc7;Move Method;Move Method	private fieldsAreAnnotated() : boolean from class org.junit.runners.Parameterized to private fieldsAreAnnotated() : boolean from class org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters
41092ce4e01cc57d8aa1911e2f1169e0f355b1ae;Move Class;Move Class	org.junit.tests.running.classes.TestClassTest moved to org.junit.runners.model.TestClassTest
9d3821f6411ad85a683b8d38e4d42411229f2eec;Move Class;Move Class	org.junit.tests.running.classes.ParentRunnerTest.ExampleAnnotationValidator moved to org.junit.validator.AnnotationsValidatorTest.ExampleAnnotationValidator
9d3821f6411ad85a683b8d38e4d42411229f2eec;Move Class;Move Class	org.junit.tests.running.classes.ParentRunnerTest.AnnotationValidatorMethodTest moved to org.junit.validator.AnnotationsValidatorTest.AnnotationValidatorMethodTest
9d3821f6411ad85a683b8d38e4d42411229f2eec;Move Class;Move Class	org.junit.tests.running.classes.ParentRunnerTest.AnnotationValidatorFieldTest moved to org.junit.validator.AnnotationsValidatorTest.AnnotationValidatorFieldTest
9d3821f6411ad85a683b8d38e4d42411229f2eec;Move Class;Move Class	org.junit.tests.running.classes.ParentRunnerTest.AnnotationValidatorClassTest moved to org.junit.validator.AnnotationsValidatorTest.AnnotationValidatorClassTest
9d3821f6411ad85a683b8d38e4d42411229f2eec;Extract Interface;Extract Interface	org.junit.runners.model.Annotatable from classes [org.junit.runners.model.FrameworkMember, org.junit.runners.model.TestClass]
9d3821f6411ad85a683b8d38e4d42411229f2eec;Rename Method;Rename Method	public methodToBeMatched() : String renamed to public methodA() : String in class org.junit.tests.running.classes.TestClassTest.MethodsAnnotated
9d3821f6411ad85a683b8d38e4d42411229f2eec;Rename Method;Rename Method	public methodOfWrongType() : int renamed to public methodC() : int in class org.junit.tests.running.classes.TestClassTest.MethodsAnnotated
9d3821f6411ad85a683b8d38e4d42411229f2eec;Move Method;Move Method	public validatorIsCalledForAClass() : void from class org.junit.tests.running.classes.ParentRunnerTest to public validatorIsCalledForAClass() : void from class org.junit.validator.AnnotationsValidatorTest
9d3821f6411ad85a683b8d38e4d42411229f2eec;Move Method;Move Method	public validatorIsCalledForAMethod() : void from class org.junit.tests.running.classes.ParentRunnerTest to public validatorIsCalledForAMethod() : void from class org.junit.validator.AnnotationsValidatorTest
9d3821f6411ad85a683b8d38e4d42411229f2eec;Move Method;Move Method	public validatorIsCalledForAField() : void from class org.junit.tests.running.classes.ParentRunnerTest to public validatorIsCalledForAField() : void from class org.junit.validator.AnnotationsValidatorTest
fbb1efed56f2b495d68a598d5345cbc95b118d35;Rename Method;Rename Method	public isStatic() : boolean renamed to protected getModifiers() : int in class org.junit.runners.model.FrameworkMethod
fbb1efed56f2b495d68a598d5345cbc95b118d35;Pull Up Method;Pull Up Method	public isPublic() : boolean from class org.junit.runners.model.FrameworkMethod to public isPublic() : boolean from class org.junit.runners.model.FrameworkMember
26c25f3dbf524f4efd90e97f41c6df10345e78a9;Rename Class;Rename Class	org.junit.runners.model.TestFailedOnTimeoutException renamed to org.junit.runners.model.TestTimedOutException
26c25f3dbf524f4efd90e97f41c6df10345e78a9;Rename Method;Rename Method	public throwsTestFailedWithTimeoutException() : void renamed to public throwsTestTimedOutException() : void in class org.junit.tests.internal.runners.statements.FailOnTimeoutTest
dc5f4661240f98469f498e6ab69a1512c8b39d0c;Extract Method;Extract Method	protected createTestClass(testClass Class<?>) : TestClass extracted from protected ParentRunner(testClass Class<?>) in class org.junit.runners.ParentRunner
dc5f4661240f98469f498e6ab69a1512c8b39d0c;Extract Method;Extract Method	protected scanAnnotatedMembers(methodsForAnnotations Map<Class<? extends Annotation>,List<FrameworkMethod>>, fieldsForAnnotations Map<Class<? extends Annotation>,List<FrameworkField>>) : void extracted from public TestClass(klass Class<?>) in class org.junit.runners.model.TestClass
d0642128fec2d0abad53131f32b0d8e86035ef50;Rename Class;Rename Class	org.junit.tests.running.classes.ClassLevelMethodsWithIgnoreTest renamed to org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest
17b56df85a6c055bb937e16fe1f2ad9d3e49f18c;Move Class;Move Class	org.junit.tests.validation.ClassLevelMethodsWithIgnoreTest moved to org.junit.tests.running.classes.ClassLevelMethodsWithIgnoreTest
4df71abb70690c98d42787bfe9f098f9fff01946;Move Class;Move Class	org.junit.tests.validation.classes.HasBrokenRuleButTestIsIgnored.BrokenRule moved to org.junit.tests.validation.ClassLevelMethodsWithIgnoreTest.BrokenRule
4df71abb70690c98d42787bfe9f098f9fff01946;Move Class;Move Class	org.junit.tests.validation.classes.HasUnfilteredTest moved to org.junit.tests.validation.ClassLevelMethodsWithIgnoreTest.HasUnfilteredTest
4df71abb70690c98d42787bfe9f098f9fff01946;Rename Class;Rename Class	org.junit.tests.validation.classes.BeforeClassAndTestFailButClassIsIgnored renamed to org.junit.tests.validation.ClassLevelMethodsWithIgnoreTest.BeforeClassWithIgnoredClass
4df71abb70690c98d42787bfe9f098f9fff01946;Rename Class;Rename Class	org.junit.tests.validation.classes.HasAfterClassButTestIsIgnored renamed to org.junit.tests.validation.ClassLevelMethodsWithIgnoreTest.AfterClassWithIgnoredTest
4df71abb70690c98d42787bfe9f098f9fff01946;Rename Class;Rename Class	org.junit.tests.validation.classes.HasBeforeClassButTestIsFiltered renamed to org.junit.tests.validation.ClassLevelMethodsWithIgnoreTest.BeforeClassWithFilteredTest
4df71abb70690c98d42787bfe9f098f9fff01946;Rename Class;Rename Class	org.junit.tests.validation.classes.HasBeforeClassButTestIsIgnored renamed to org.junit.tests.validation.ClassLevelMethodsWithIgnoreTest.BeforeClassWithIgnoredTest
4df71abb70690c98d42787bfe9f098f9fff01946;Rename Class;Rename Class	org.junit.tests.validation.classes.HasBrokenRuleButTestIsIgnored renamed to org.junit.tests.validation.ClassLevelMethodsWithIgnoreTest.ClassRuleWithIgnoredTest
e70ed85b5732a42791fd5f8df0acd411f223abab;Rename Method;Rename Method	private getFilteredChildrenWithoutIgnores(notifier RunNotifier) : Collection<T> renamed to private getFilteredChildrenWithoutIgnored(notifier RunNotifier) : Collection<T> in class org.junit.runners.ParentRunner
7566c1da93069c00c961e37979db44ce6aa00830;Move Class;Move Class	org.junit.tests.validation.ClassLevelMethodsOnlyRunWhenNecessaryTest.BrokenRule moved to org.junit.tests.validation.classes.HasBrokenRuleButTestIsIgnored.BrokenRule
7566c1da93069c00c961e37979db44ce6aa00830;Rename Method;Rename Method	public setUpClass() : void renamed to public beforeClass() : void in class org.junit.tests.validation.classes.HasBeforeClassButTestIsIgnored
fd1ef3ca8069bd149ca63c9660587918aa28c7cd;Extract Method;Extract Method	private statementHasTestsToRun(statement Statement) : boolean extracted from protected classBlock(notifier RunNotifier) : Statement in class org.junit.runners.ParentRunner
224098471a55701c40ab5a49888d93d8ff304164;Extract Method;Extract Method	private getFilteredChildrenWithoutIgnores(notifier RunNotifier) : Collection<T> extracted from protected childrenInvoker(notifier RunNotifier) : Statement in class org.junit.runners.ParentRunner
f40f106b3721c9b3f9a7d535df1027588d64dcaf;Rename Class;Rename Class	org.junit.tests.experimental.rules.ExpectedExceptionTest.CustomMessageWithoutExpectedException renamed to org.junit.tests.experimental.rules.ExpectedExceptionTest.UseCustomMessageWithoutPlaceHolder
8b35f0c0a07b80f068d78bf03025bcebef760a1e;Extract Method;Extract Method	private isAnyExceptionExpected() : boolean extracted from private handleException(e Throwable) : void in class org.junit.rules.ExpectedException
51f22b5c68e8da3f5b46a4c48a1d4a0451ad6fe3;Rename Class;Rename Class	org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.RejectAllFilter renamed to org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.RejectAllTestsFilter
d9054149988487750679e35a349df7e0e2df5870;Rename Method;Rename Method	private testAndAssertErrrorMessage(method Method, expectedErrorMessage String) : void renamed to private testAndAssertErrorMessage(method FrameworkMethod, expectedErrorMessage String) : void in class org.junit.tests.experimental.categories.CategoryValidatorTest
e02beea07c6d3798e2db532d6c7cebe6cc21f30d;Move Class;Move Class	org.junit.experimental.validator.AnnotationValidator moved to org.junit.validator.AnnotationValidator
e02beea07c6d3798e2db532d6c7cebe6cc21f30d;Move Class;Move Class	org.junit.experimental.validator.AnnotationValidatorFactory moved to org.junit.validator.AnnotationValidatorFactory
e02beea07c6d3798e2db532d6c7cebe6cc21f30d;Move Class;Move Class	org.junit.experimental.validator.AnnotationValidatorFactoryTest moved to org.junit.validator.AnnotationValidatorFactoryTest
d3ee5d06c0b797ce812cbfe35addc6146d5f07cb;Rename Method;Rename Method	public exceptionWhenValidatorIsNotAnAnnotationValidator() : void renamed to public exceptionWhenAnnotationValidatorCantBeCreated() : void in class org.junit.experimental.validator.AnnotationValidatorFactoryTest
1273a35689bdcb3304f6634cdc3889c61f9b1b1f;Move Class;Move Class	org.junit.experimental.validator.CategoryValidator moved to org.junit.experimental.categories.CategoryValidator
1273a35689bdcb3304f6634cdc3889c61f9b1b1f;Move Class;Move Class	org.junit.tests.experimental.validation.CategoryValidatorTest moved to org.junit.tests.experimental.categories.CategoryValidatorTest
85f9d8397bfd96261c3214284672180c522e2d38;Rename Method;Rename Method	private createAnnotationValidators(annotation Annotation) : List<AnnotationValidator> renamed to private createAnnotationValidator(annotationType Class<? extends Annotation>) : AnnotationValidator in class org.junit.runners.ParentRunner
85f9d8397bfd96261c3214284672180c522e2d38;Inline Method;Inline Method	private invokeValidatorsOnClass(annotation Annotation, errors List<Throwable>) : void inlined to private invokeValidatorsOnClass(errors List<Throwable>) : void in class org.junit.runners.ParentRunner
85f9d8397bfd96261c3214284672180c522e2d38;Inline Method;Inline Method	private invokeValidatorsOnMethod(annotation Annotation, frameworkMethod FrameworkMethod, errors List<Throwable>) : void inlined to private invokeValidatorsOnMethods(errors List<Throwable>) : void in class org.junit.runners.ParentRunner
85f9d8397bfd96261c3214284672180c522e2d38;Inline Method;Inline Method	private invokeValidatorsOnField(annotation Annotation, frameworkField FrameworkField, errors List<Throwable>) : void inlined to private invokeValidatorsOnFields(errors List<Throwable>) : void in class org.junit.runners.ParentRunner
85f9d8397bfd96261c3214284672180c522e2d38;Extract Method;Extract Method	private hasValidatorAnnotation(annotationType Class<? extends Annotation>) : boolean extracted from private hasValidatorAnnotation(annotation Annotation) : boolean in class org.junit.runners.ParentRunner
35b428a24bdd2eddd9653189632896d4f5b1ce42;Rename Class;Rename Class	org.junit.tests.running.methods.TimeoutTest.InfiniteLoopMultithreaded.threadTest renamed to org.junit.tests.running.methods.TimeoutTest.InfiniteLoopMultithreaded.ThreadTest
fba19ba73a93dcc2d18942b3cf4992ce010afdb2;Extract Method;Extract Method	private getThreadArray(group ThreadGroup) : Thread[] extracted from private getStuckThread(mainThread Thread) : Thread in class org.junit.internal.runners.statements.FailOnTimeout
fba19ba73a93dcc2d18942b3cf4992ce010afdb2;Extract Method;Extract Method	private stackForException(exception Throwable) : String extracted from public stalledThreadAppearsInStackTrace() : void in class org.junit.tests.running.methods.TimeoutTest
5ca9da987a7d4dc00e082aaf552cbd8ee8c7bd33;Extract Method;Extract Method	private cpuTime(thr Thread) : long extracted from private getStuckThread(mainThread Thread) : Thread in class org.junit.internal.runners.statements.FailOnTimeout
73f85f59ea686adb8f05a294ffc114b9ec20f2ba;Rename Method;Rename Method	public filter_noTestsRemain() : void renamed to public filterNoTestsRemain() : void in class org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest
810536929044271a608e019255e87c756235bb97;Extract Method;Extract Method	private assertAnnotationFiltering(runner JUnit38ClassRunner) : void extracted from public getDescriptionWithAnnotation() : void in class org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest
fc2d506725525f81ba61c1cd1bd830d7cf246b36;Inline Method;Inline Method	private runMainAndExit(system JUnitSystem, args String[]) : void inlined to public main(args String[]) : void in class org.junit.runner.JUnitCore
ede492496de0f3c0872216ac9c9b88a00fdef09e;Inline Method;Inline Method	private sortChild(child T, sorter Sorter) : void inlined to public sort(sorter Sorter) : void in class org.junit.runners.ParentRunner
b026c088d800013fa73ffb9647c13d3a87cdf55d;Rename Class;Rename Class	org.junit.runner.JUnitCommandLineParser renamed to org.junit.runner.JUnitCommandLineParseResult
b026c088d800013fa73ffb9647c13d3a87cdf55d;Rename Class;Rename Class	org.junit.runner.JUnitCommandLineParserTest renamed to org.junit.runner.JUnitCommandLineParseResultTest
0ce71108da6f487d76c0f4dc46cde41e11dd3daa;Inline Method;Inline Method	private setFilteredChildren(filteredChildren Collection<T>) : void inlined to public filter(filter Filter) : void in class org.junit.runners.ParentRunner
0ce71108da6f487d76c0f4dc46cde41e11dd3daa;Inline Method;Inline Method	private setFilteredChildren(filteredChildren Collection<T>) : void inlined to public sort(sorter Sorter) : void in class org.junit.runners.ParentRunner
0ce71108da6f487d76c0f4dc46cde41e11dd3daa;Inline Method;Inline Method	private setFilteredChildren(filteredChildren Collection<T>) : void inlined to private getFilteredChildren() : Collection<T> in class org.junit.runners.ParentRunner
56193048f411846a58c0e0377a5f1ccfecd3d2f9;Move Attribute;Move Attribute	private failures : List<Failure> from class org.junit.runner.JUnitCommandLineParser to class org.junit.runner.JUnitCommandLineParserTest.RunNotifierSpy
56193048f411846a58c0e0377a5f1ccfecd3d2f9;Move Method;Move Method	public getFailures() : List<Failure> from class org.junit.runner.JUnitCommandLineParser to public getFailures() : List<Failure> from class org.junit.runner.JUnitCommandLineParserTest.RunNotifierSpy
b421d0ebd66701187c10c2b0c7f519dc435531ae;Extract Method;Extract Method	private addDataPointsValues(type Class<?>, sig ParameterSignature, name String, list List<PotentialAssignment>, value Object) : void extracted from private addMultiPointMethods(sig ParameterSignature, list List<PotentialAssignment>) : void in class org.junit.experimental.theories.internal.AllMembersSupplier
b421d0ebd66701187c10c2b0c7f519dc435531ae;Extract Method;Extract Method	private addDataPointsValues(type Class<?>, sig ParameterSignature, name String, list List<PotentialAssignment>, value Object) : void extracted from private addMultiPointFields(sig ParameterSignature, list List<PotentialAssignment>) : void in class org.junit.experimental.theories.internal.AllMembersSupplier
